sample_index,environment,path_num,method,lr,step,obstacle,curvature,curvature_max,out_of_bound,endpoint,weighted_obstacle,weighted_curvature,weighted_out_of_bound,weighted_endpoint,feasible,smoothness,jerk,quality,total,cost,dangerous_ratio,unsafe_margin_ratio,min_esdf,path_length,curvature_violation_ratio,control_oob_ratio,control_oob_max
34,env000099,0,raw,0.03,10,1.2390763759613037,0.8338685035705566,3.4316844940185547,0.0,0.48123279213905334,1.2390763759613037,0.20846712589263916,0.0,0.48123279213905334,1.9287762641906738,0.006478391587734222,0.0033507300540804863,0.0033507300540804863,1.9287766218185425,1.9287766218185425,0.03999999910593033,0.03999999910593033,-0.985522449016571,23.162546157836914,0.08163265138864517,0.0,0.0
35,env000082,19,raw,0.03,10,0.005721052177250385,0.0,1.29872727394104,0.0,0.19785921275615692,0.005721052177250385,0.0,0.0,0.19785921275615692,0.20358026027679443,0.0036780652590095997,0.0004113948962185532,0.0004113948962185532,0.20358030498027802,0.20358030498027802,0.0,0.0,0.5281814336776733,21.896148681640625,0.0,0.0,0.0
36,env000099,14,raw,0.03,10,0.15350888669490814,0.9154550433158875,4.211671829223633,0.0,0.3467273414134979,0.15350888669490814,0.22886376082897186,0.0,0.3467273414134979,0.7290999889373779,0.007195033598691225,0.002586516784504056,0.002586516784504056,0.729100227355957,0.729100227355957,0.0,0.009999999776482582,0.07182998210191727,27.713394165039062,0.06122449040412903,0.0,0.0
37,env000062,8,raw,0.03,10,1.2517892122268677,1.3239678144454956,3.646077871322632,0.0,0.31544676423072815,1.2517892122268677,0.3309919536113739,0.0,0.31544676423072815,1.8982279300689697,0.0050263358280062675,0.004004829563200474,0.004004829563200474,1.8982282876968384,1.8982282876968384,0.03999999910593033,0.07000000029802322,-0.5102912187576294,21.66979217529297,0.10204081982374191,0.0,0.0
38,env000098,5,raw,0.03,10,7.065189856803045e-05,0.0,1.2371596097946167,0.0,0.018263811245560646,7.065189856803045e-05,0.0,0.0,0.018263811245560646,0.018334463238716125,0.003465985879302025,0.0007784047047607601,0.0007784047047607601,0.018334541469812393,0.018334541469812393,0.0,0.0,0.9402064085006714,27.762292861938477,0.0,0.0,0.0
39,env000073,13,raw,0.03,10,3.4856841564178467,0.6510415077209473,2.648406744003296,0.0,0.4955936670303345,3.4856841564178467,0.16276037693023682,0.0,0.4955936670303345,4.144038200378418,0.009659797884523869,0.004622282925993204,0.004622282925993204,4.144038677215576,4.144038677215576,0.1899999976158142,0.20999999344348907,-0.8357189893722534,18.3786563873291,0.16326530277729034,0.0,0.0
40,env000082,13,raw,0.03,10,0.009494968689978123,0.17539198696613312,1.803824782371521,0.0,0.101826012134552,0.009494968689978123,0.04384799674153328,0.0,0.101826012134552,0.15516898036003113,0.0031634867191314697,0.0007622007979080081,0.0007622007979080081,0.1551690548658371,0.1551690548658371,0.0,0.0,0.4550918936729431,19.190990447998047,0.0714285746216774,0.0,0.0
41,env000062,16,raw,0.03,10,1.4324795007705688,1.9815250635147095,8.843135833740234,0.0,0.5267621874809265,1.4324795007705688,0.49538126587867737,0.0,0.5267621874809265,2.454622983932495,0.009712809696793556,0.006959105376154184,0.006959105376154184,2.4546236991882324,2.4546236991882324,0.05000000074505806,0.05999999865889549,-0.8998806476593018,23.087646484375,0.06122449040412903,0.0,0.0
42,env000062,11,raw,0.03,10,1.356737494468689,1.0691972970962524,3.1923680305480957,0.0,0.3614083230495453,1.356737494468689,0.2672993242740631,0.0,0.3614083230495453,1.9854451417922974,0.0029479595832526684,0.0009744446142576635,0.0009744446142576635,1.985445261001587,1.985445261001587,0.05999999865889549,0.05999999865889549,-0.5893101692199707,20.673250198364258,0.23469388484954834,0.0,0.0
43,env000076,19,raw,0.03,10,0.02531273290514946,0.0,1.0290908813476562,0.0,0.043462540954351425,0.02531273290514946,0.0,0.0,0.043462540954351425,0.06877527385950089,0.0024820200633257627,0.0008044341229833663,0.0008044341229833663,0.06877535581588745,0.06877535581588745,0.0,0.0,0.32690298557281494,23.701780319213867,0.0,0.0,0.0
44,env000093,16,raw,0.03,10,0.24565930664539337,0.3096116781234741,2.489719867706299,0.0,0.10456293821334839,0.24565930664539337,0.07740291953086853,0.0,0.10456293821334839,0.4276251792907715,0.00290936348028481,0.0012016912223771214,0.0012016912223771214,0.42762529850006104,0.42762529850006104,0.009999999776482582,0.009999999776482582,-0.2270442098379135,27.91322135925293,0.030612245202064514,0.0,0.0
45,env000065,12,raw,0.03,10,0.001583594479598105,0.22721560299396515,2.5600268840789795,0.0,0.09487804025411606,0.001583594479598105,0.05680390074849129,0.0,0.09487804025411606,0.15326553583145142,0.01220632717013359,0.005425360985100269,0.005425360985100269,0.1532660722732544,0.1532660722732544,0.0,0.0,0.4827912747859955,30.132280349731445,0.020408162847161293,0.0,0.0
46,env000070,14,raw,0.03,10,0.40305188298225403,0.20571951568126678,1.9385807514190674,0.0,0.19387735426425934,0.40305188298225403,0.051429878920316696,0.0,0.19387735426425934,0.6483591198921204,0.003367321565747261,0.001122750574722886,0.001122750574722886,0.6483592391014099,0.6483592391014099,0.009999999776482582,0.05000000074505806,-0.04407805949449539,16.43337631225586,0.051020409911870956,0.0,0.0
47,env000015,19,raw,0.03,10,1.8365357391303405e-05,0.0,1.3430379629135132,0.0,0.09430272877216339,1.8365357391303405e-05,0.0,0.0,0.09430272877216339,0.09432109445333481,0.0016980755608528852,0.00026322330813854933,0.00026322330813854933,0.0943211242556572,0.0943211242556572,0.0,0.0,1.0610418319702148,22.839292526245117,0.0,0.0,0.0
48,env000064,8,raw,0.03,10,1.1415247917175293,0.007231640629470348,1.4502874612808228,0.0,0.12980757653713226,1.1415247917175293,0.001807910157367587,0.0,0.12980757653713226,1.27314031124115,0.004775691777467728,0.0017517664236947894,0.0017517664236947894,1.2731404304504395,1.2731404304504395,0.03999999910593033,0.05000000074505806,-0.7448824644088745,22.954172134399414,0.020408162847161293,0.0,0.0
49,env000070,12,raw,0.03,10,1.3658678531646729,0.3622928261756897,2.1188247203826904,0.0,0.11876875162124634,1.3658678531646729,0.09057320654392242,0.0,0.11876875162124634,1.5752098560333252,0.0047300755977630615,0.0017645286861807108,0.0017645286861807108,1.5752099752426147,1.5752099752426147,0.03999999910593033,0.05999999865889549,-0.7210522890090942,22.133209228515625,0.15306122601032257,0.0,0.0
0,env000028,18,raw,0.03,25,1.7141193151474,0.2336619347333908,2.377154588699341,0.0,0.23798398673534393,1.7141193151474,0.0584154836833477,0.0,0.23798398673534393,2.010518789291382,0.015025041997432709,0.003903911216184497,0.003903911216184497,2.01051926612854,2.01051926612854,0.03999999910593033,0.05999999865889549,-1.555902123451233,26.645103454589844,0.020408162847161293,0.0,0.0
1,env000053,3,raw,0.03,25,0.7258638739585876,0.043607402592897415,1.6936300992965698,0.0,0.05760091915726662,0.7258638739585876,0.010901850648224354,0.0,0.05760091915726662,0.7943666577339172,0.03472956269979477,0.008157443255186081,0.008157443255186081,0.7943674921989441,0.7943674921989441,0.009999999776482582,0.009999999776482582,-1.3700236082077026,51.331031799316406,0.020408162847161293,0.0,0.0
2,env000071,1,raw,0.03,25,0.17987455427646637,0.04312081262469292,1.6422096490859985,0.0,0.0734112560749054,0.17987455427646637,0.01078020315617323,0.0,0.0734112560749054,0.26406601071357727,0.009471424855291843,0.004456887487322092,0.004456887487322092,0.2640664577484131,0.2640664577484131,0.009999999776482582,0.019999999552965164,-0.03654175251722336,38.05369567871094,0.020408162847161293,0.0,0.0
3,env000098,15,raw,0.03,25,0.07966906577348709,0.6299842596054077,2.8410234451293945,0.0,0.059579037129879,0.07966906577348709,0.15749606490135193,0.0,0.059579037129879,0.296744167804718,0.007559783756732941,0.0029373406432569027,0.0029373406432569027,0.2967444658279419,0.2967444658279419,0.0,0.0,0.2460666000843048,28.769638061523438,0.13265305757522583,0.0,0.0
4,env000079,19,raw,0.03,25,0.39608892798423767,0.0,0.9957329630851746,0.0,0.2829302251338959,0.39608892798423767,0.0,0.0,0.2829302251338959,0.6790191531181335,0.025792568922042847,0.005423452239483595,0.005423452239483595,0.6790196895599365,0.6790196895599365,0.009999999776482582,0.009999999776482582,-0.7315186262130737,36.49457931518555,0.0,0.0,0.0
5,env000064,16,raw,0.03,25,0.2617880702018738,0.0,1.253197193145752,0.0,0.27961796522140503,0.2617880702018738,0.0,0.0,0.27961796522140503,0.5414060354232788,0.009234555065631866,0.0024020173586905003,0.0024020173586905003,0.5414062738418579,0.5414062738418579,0.009999999776482582,0.009999999776482582,-0.3813064694404602,25.932453155517578,0.0,0.0,0.0
6,env000073,2,raw,0.03,25,1.3978943824768066,0.016781235113739967,1.5174685716629028,0.0,0.7527267336845398,1.3978943824768066,0.004195308778434992,0.0,0.7527267336845398,2.1548163890838623,0.02146988920867443,0.0033407423179596663,0.0033407423179596663,2.1548166275024414,2.1548166275024414,0.05999999865889549,0.07000000029802322,-0.5930753350257874,35.73715591430664,0.010204081423580647,0.0,0.0
7,env000098,8,raw,0.03,25,1.133590579032898,0.7858390808105469,4.516857624053955,0.0,0.237494096159935,1.133590579032898,0.19645977020263672,0.0,0.237494096159935,1.5675444602966309,0.01956064999103546,0.011032020673155785,0.011032020673155785,1.5675455331802368,1.5675455331802368,0.05999999865889549,0.07999999821186066,-0.4262329041957855,32.073673248291016,0.0714285746216774,0.0,0.0
8,env000075,2,raw,0.03,25,0.15305662155151367,0.1135127991437912,2.194589614868164,0.0,0.6887654662132263,0.15305662155151367,0.0283781997859478,0.0,0.6887654662132263,0.8702002763748169,0.02121390402317047,0.006764044053852558,0.006764044053852558,0.8702009320259094,0.8702009320259094,0.009999999776482582,0.009999999776482582,-0.07222194969654083,36.08757019042969,0.010204081423580647,0.0,0.0
9,env000096,17,raw,0.03,25,0.15554450452327728,0.0,1.3576440811157227,0.0,0.3376857340335846,0.15554450452327728,0.0,0.0,0.3376857340335846,0.4932302236557007,0.003612410044297576,0.0013695843517780304,0.0013695843517780304,0.4932303726673126,0.4932303726673126,0.009999999776482582,0.019999999552965164,-0.014680780470371246,25.353557586669922,0.0,0.0,0.0
10,env000064,13,raw,0.03,25,0.8353968262672424,0.26801422238349915,2.9997482299804688,0.0,0.30894795060157776,0.8353968262672424,0.06700355559587479,0.0,0.30894795060157776,1.211348295211792,0.03661330044269562,0.018868867307901382,0.018868867307901382,1.2113502025604248,1.2113502025604248,0.029999999329447746,0.03999999910593033,-0.6484923362731934,49.91937255859375,0.030612245202064514,0.0,0.0
11,env000065,9,raw,0.03,25,0.11336681246757507,0.003536915872246027,1.4247584342956543,0.0,0.020438695326447487,0.11336681246757507,0.0008842289680615067,0.0,0.020438695326447487,0.13468973338603973,0.0071892994455993176,0.004256417043507099,0.004256417043507099,0.13469016551971436,0.13469016551971436,0.009999999776482582,0.009999999776482582,-0.09071911126375198,30.05720329284668,0.010204081423580647,0.0,0.0
12,env000065,15,raw,0.03,25,0.13692349195480347,0.0,1.1255645751953125,0.0,0.10967591404914856,0.13692349195480347,0.0,0.0,0.10967591404914856,0.24659940600395203,0.010351205244660378,0.002463392913341522,0.002463392913341522,0.24659965932369232,0.24659965932369232,0.009999999776482582,0.009999999776482582,-0.15158994495868683,24.709325790405273,0.0,0.0,0.0
13,env000040,9,raw,0.03,25,0.46212321519851685,0.0,1.2270020246505737,0.0,0.056965503841638565,0.46212321519851685,0.0,0.0,0.056965503841638565,0.5190887451171875,0.005203592590987682,0.0010440086480230093,0.0010440086480230093,0.519088864326477,0.519088864326477,0.019999999552965164,0.029999999329447746,-0.2727460563182831,26.35067367553711,0.0,0.0,0.0
14,env000070,19,raw,0.03,25,0.0016739093698561192,0.03475058078765869,1.5980713367462158,0.0,0.026941737160086632,0.0016739093698561192,0.008687645196914673,0.0,0.026941737160086632,0.037303291261196136,0.01432353537529707,0.005281423218548298,0.005281423218548298,0.03730382025241852,0.03730382025241852,0.0,0.0,0.5015716552734375,34.610023498535156,0.020408162847161293,0.0,0.0
15,env000071,13,raw,0.03,25,1.3191055059432983,0.578129768371582,2.4409115314483643,0.0,0.14881578087806702,1.3191055059432983,0.1445324420928955,0.0,0.14881578087806702,1.6124536991119385,0.008832099847495556,0.003515740856528282,0.003515740856528282,1.6124540567398071,1.6124540567398071,0.029999999329447746,0.03999999910593033,-1.0862621068954468,25.47543716430664,0.18367347121238708,0.0,0.0
16,env000065,10,raw,0.03,25,0.06470967829227448,0.0,1.2082489728927612,0.0,0.2508222162723541,0.06470967829227448,0.0,0.0,0.2508222162723541,0.3155319094657898,0.0032699776347726583,0.0013342042220756412,0.0013342042220756412,0.31553202867507935,0.31553202867507935,0.0,0.0,0.22320665419101715,23.509258270263672,0.0,0.0,0.0
17,env000075,7,raw,0.03,25,0.061405934393405914,0.049423981457948685,1.565535545349121,0.0,0.22972595691680908,0.061405934393405914,0.012355995364487171,0.0,0.22972595691680908,0.3034878969192505,0.007888991385698318,0.001658746274188161,0.001658746274188161,0.3034880757331848,0.3034880757331848,0.0,0.009999999776482582,0.14015866816043854,29.560523986816406,0.040816325694322586,0.0,0.0
18,env000040,2,raw,0.03,25,0.09183359891176224,0.016849135980010033,1.5179438591003418,0.0,0.07285898923873901,0.09183359891176224,0.004212283995002508,0.0,0.07285898923873901,0.1689048707485199,0.005557820666581392,0.0013619853416457772,0.0013619853416457772,0.16890500485897064,0.16890500485897064,0.0,0.0,0.2330542802810669,32.01931381225586,0.010204081423580647,0.0,0.0
19,env000075,3,raw,0.03,25,0.0727330818772316,0.1562078893184662,2.1102898120880127,0.0,0.3117508590221405,0.0727330818772316,0.03905197232961655,0.0,0.3117508590221405,0.42353591322898865,0.01200549304485321,0.004737381357699633,0.004737381357699633,0.42353639006614685,0.42353639006614685,0.0,0.0,0.24786455929279327,41.81122589111328,0.051020409911870956,0.0,0.0
20,env000053,7,raw,0.03,25,0.2857588529586792,0.0,1.105626106262207,0.0,0.05677160248160362,0.2857588529586792,0.0,0.0,0.05677160248160362,0.3425304591655731,0.013605507090687752,0.0034571983851492405,0.0034571983851492405,0.3425308167934418,0.3425308167934418,0.009999999776482582,0.019999999552965164,-0.407636821269989,42.377838134765625,0.0,0.0,0.0
21,env000073,19,raw,0.03,25,1.293289065361023,0.8084608316421509,2.6239187717437744,0.0,0.8878970146179199,1.293289065361023,0.20211520791053772,0.0,0.8878970146179199,2.383301258087158,0.0037538104224950075,0.0009648045524954796,0.0009648045524954796,2.383301258087158,2.383301258087158,0.05999999865889549,0.07999999821186066,-0.5216727256774902,15.324307441711426,0.16326530277729034,0.0,0.0
22,env000079,2,raw,0.03,25,0.10714403539896011,0.0,0.9489039778709412,0.0,0.08608237653970718,0.10714403539896011,0.0,0.0,0.08608237653970718,0.1932264119386673,0.004195084795355797,0.0017925138818100095,0.0017925138818100095,0.19322659075260162,0.19322659075260162,0.0,0.009999999776482582,0.028376519680023193,29.061397552490234,0.0,0.0,0.0
23,env000070,11,raw,0.03,25,0.9378080368041992,0.5386841297149658,2.6652257442474365,0.0,0.10073640942573547,0.9378080368041992,0.13467103242874146,0.0,0.10073640942573547,1.173215389251709,0.0076315999031066895,0.00526386545971036,0.00526386545971036,1.1732158660888672,1.1732158660888672,0.03999999910593033,0.03999999910593033,-0.800000011920929,24.89969825744629,0.09183673560619354,0.0,0.0
24,env000028,13,raw,0.03,25,0.0006234137690626085,0.0011600017314776778,1.408120036125183,0.0,0.019067611545324326,0.0006234137690626085,0.00029000043286941946,0.0,0.019067611545324326,0.019981026649475098,0.007738246116787195,0.0015316797653213143,0.0015316797653213143,0.019981179386377335,0.019981179386377335,0.0,0.0,0.7643232941627502,30.114730834960938,0.010204081423580647,0.0,0.0
25,env000079,12,raw,0.03,25,0.7911027073860168,0.013245796784758568,1.4662948846817017,0.0,0.07408758997917175,0.7911027073860168,0.003311449196189642,0.0,0.07408758997917175,0.8685017824172974,0.007555685471743345,0.0011026550782844424,0.0011026550782844424,0.8685019016265869,0.8685019016265869,0.03999999910593033,0.05000000074505806,-0.5961353778839111,30.952125549316406,0.020408162847161293,0.0,0.0
26,env000028,14,raw,0.03,25,0.6723353862762451,0.0,1.2621870040893555,0.0,0.16487625241279602,0.6723353862762451,0.0,0.0,0.16487625241279602,0.8372116088867188,0.012495950795710087,0.0016408130759373307,0.0016408130759373307,0.8372117877006531,0.8372117877006531,0.019999999552965164,0.029999999329447746,-0.8929877281188965,35.22100830078125,0.0,0.0,0.0
27,env000028,1,raw,0.03,25,0.00016377204156015068,0.0,1.0880450010299683,0.0,0.016367221251130104,0.00016377204156015068,0.0,0.0,0.016367221251130104,0.016530992463231087,0.004122914280742407,0.0011047786101698875,0.0011047786101698875,0.01653110235929489,0.01653110235929489,0.0,0.0,0.7765988111495972,24.924087524414062,0.0,0.0,0.0
28,env000013,19,raw,0.03,25,0.05019818991422653,0.10883943736553192,2.0846493244171143,0.0,0.45704782009124756,0.05019818991422653,0.02720985934138298,0.0,0.45704782009124756,0.5344558954238892,0.022004259750247,0.005068874452263117,0.005068874452263117,0.5344564318656921,0.5344564318656921,0.0,0.009999999776482582,0.12530747056007385,32.72502899169922,0.020408162847161293,0.0,0.0
29,env000071,18,raw,0.03,25,0.004640320315957069,0.028151225298643112,1.583536148071289,0.0,0.494159996509552,0.004640320315957069,0.007037806324660778,0.0,0.494159996509552,0.5058380961418152,0.01103577483445406,0.007872089743614197,0.007872089743614197,0.5058388710021973,0.5058388710021973,0.0,0.0,0.49922114610671997,28.960613250732422,0.020408162847161293,0.0,0.0
